,Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
2975,2975,ENSUSDT,6.50781814288975,2024-11-13 08:00:00,16.98,0.11050275206625315,2024-11-13 12:00:00,17.67,0.11499314658486189,4.264898619942816,0.03859540636042419,Long,Closed,2975
2976,2976,ENSUSDT,7.019167587047633,2024-11-14 12:00:00,16.35,0.11476339004821057,2024-11-14 16:00:00,16.78,0.11778163211065928,2.785697040271604,0.02427339449541293,Long,Closed,2976
2977,2977,ENSUSDT,6.125393651608872,2024-11-18 20:00:00,19.19,0.11754630417436829,2024-11-19 00:00:00,18.45,0.11301351287218368,-4.763351119237126,-0.04052318916102139,Long,Closed,2977
2978,2978,ENSUSDT,6.037886062508771,2024-11-21 12:00:00,18.68,0.11278771164765544,2024-11-21 16:00:00,19.17,0.11574627581829315,2.730030183163353,0.024205032119914455,Long,Closed,2978
2979,2979,ENSUSDT,5.487649146220756,2024-11-23 12:00:00,21.05,0.11551501452792934,2024-11-24 00:00:00,21.36,0.11721618576327533,1.468440035037212,0.01271211401425178,Long,Closed,2979
2980,2980,ENSUSDT,5.07734321136815,2024-11-25 08:00:00,23.04,0.11698198758990941,2024-11-29 00:00:00,34.42,0.17476215333529171,57.488421604444355,0.49142968750000027,Long,Closed,2980
2981,2981,ENSUSDT,5.190862446540258,2024-11-29 04:00:00,33.6,0.17441297820374757,2024-12-01 08:00:00,40.5,0.21022992908488047,35.43230797383915,0.20315178571428572,Long,Closed,2981
2982,2982,ENSUSDT,5.038662086131823,2024-12-01 12:00:00,41.64,0.20980988926649502,2024-12-03 00:00:00,40.78,0.20547663987245574,-4.748535923212342,-0.022632564841498504,Long,Closed,2982
2983,2983,ENSUSDT,4.7601229604328665,2024-12-04 04:00:00,43.08,0.2050660971354148,2024-12-04 16:00:00,43.84,0.2086837905853769,3.2039435622082295,0.015623955431755245,Long,Closed,2983
2984,2984,ENSUSDT,4.934063964814895,2024-12-06 20:00:00,42.21,0.20826683995480266,2024-12-07 00:00:00,41.82,0.2063425550085589,-2.338894341241184,-0.011230277185500967,Long,Closed,2984
2985,2985,ENSUSDT,5.953462913309597,2024-12-09 20:00:00,34.59,0.20593028217135156,2024-12-11 04:00:00,34.65,0.20628748994617752,-0.055009997318975934,-0.00026712922810058406,Long,Closed,2985
2986,2986,ENSUSDT,5.550696336724244,2024-12-11 08:00:00,37.09,0.2058753271290925,2024-12-11 20:00:00,39.22,0.21769831032632486,11.399409559767195,0.05537045025613364,Long,Closed,2986
2987,2987,ENSUSDT,5.326387562327317,2024-12-12 20:00:00,40.79,0.21726334866730213,2024-12-13 12:00:00,43.31,0.2306858453243961,12.974547463073142,0.05971806815395944,Long,Closed,2987
2988,2988,ENSUSDT,5.345366485826032,2024-12-13 16:00:00,43.07,0.2302249345445091,2024-12-14 00:00:00,42.68,0.22814024161505506,-2.5430581056317045,-0.011045971674018908,Long,Closed,2988
2989,2989,ENSUSDT,4.7742591100122365,2024-12-15 20:00:00,47.69,0.22768441695646402,2024-12-16 08:00:00,45.71,0.21823138391865934,-9.898948838699337,-0.04347661983644355,Long,Closed,2989
2990,2990,ENSUSDT,4.789869302343592,2024-12-16 12:00:00,45.47,0.21779535717755039,2024-12-16 20:00:00,45.52,0.21803485064268036,-0.19633674270303847,-0.0009014734990102199,Long,Closed,2990
2991,2991,ENSUSDT,4.994244126129497,2024-12-17 04:00:00,43.57,0.21759921657545078,2024-12-17 08:00:00,44.37,0.22159461187636578,3.556201472451751,0.016342896488409368,Long,Closed,2991
2992,2992,ENSUSDT,5.588877063408905,2024-12-18 20:00:00,39.57,0.22115186539906517,2024-12-19 04:00:00,40.21,0.22472874671967208,3.1310007084629823,0.01415769522365449,Long,Closed,2992
2993,2993,ENSUSDT,6.254315065106462,2024-12-19 16:00:00,35.86,0.22427973823468506,2024-12-20 04:00:00,35.48,0.22190309850997725,-2.8228225614851334,-0.012586168432794123,Long,Closed,2993
2994,2994,ENSUSDT,6.9619533378117415,2024-12-20 08:00:00,31.81,0.22145973567577926,2024-12-20 16:00:00,36.83,0.2564087414316064,34.47113727870755,0.15565419679346124,Long,Closed,2994
2995,2995,ENSUSDT,6.798523811209376,2024-12-20 20:00:00,37.64,0.2558964362538916,2024-12-21 00:00:00,36.82,0.25032164672872925,-6.081007608174325,-0.023763549415515353,Long,Closed,2995
2996,2996,ENSUSDT,7.1438805713017475,2024-12-21 16:00:00,34.97,0.24982150357840283,2024-12-21 20:00:00,34.92,0.24946430954985704,-0.856479841693321,-0.003428367171861414,Long,Closed,2996
2997,2997,ENSUSDT,6.678269296162721,2024-12-23 20:00:00,37.28,0.24896587936092374,2024-12-24 00:00:00,36.62,0.24455822162547883,-4.901181836453812,-0.019686158798283226,Long,Closed,2997
2998,2998,EOSUSDT,441.4498448965971,2024-07-05 00:00:00,0.4526,0.1998001998001655,2024-07-05 12:00:00,0.477,0.2105715760156768,10.361004439661134,0.051856827220503963,Long,Closed,2998
2999,2999,EOSUSDT,493.1960891482636,2024-08-05 00:00:00,0.4261,0.21015085358604324,2024-08-05 12:00:00,0.4553,0.2245521793892044,13.966622770154062,0.06645998591879862,Long,Closed,2999
3000,3000,EOSUSDT,507.71074691012484,2024-08-05 16:00:00,0.4414,0.22410352368609665,2024-08-05 20:00:00,0.445,0.22593128237500557,1.3777238828153553,0.0061477118260083365,Long,Closed,3000
3001,3001,EOSUSDT,369.821012336246,2024-11-10 12:00:00,0.6097,0.22547987122138125,2024-11-11 00:00:00,0.5814,0.21501393657229342,-10.906428456909428,-0.048369854026570284,Long,Closed,3001
3002,3002,EOSUSDT,342.7864829032328,2024-11-16 04:00:00,0.626,0.21458433829741352,2024-11-17 00:00:00,0.6486,0.2223313128110368,7.3100588625046035,0.03406613418530353,Long,Closed,3002
3003,3003,EOSUSDT,343.85106834622957,2024-11-17 04:00:00,0.6453,0.2218870944037974,2024-11-17 12:00:00,0.6287,0.21617916666927453,-6.145993995620483,-0.027698744769874366,Long,Closed,3003
3004,3004,EOSUSDT,349.33167140923405,2024-11-17 16:00:00,0.6176,0.21574724026231706,2024-11-17 20:00:00,0.6166,0.21539790859093372,-0.7804768202624823,-0.003617551813471371,Long,Closed,3004
3005,3005,EOSUSDT,316.54770010190487,2024-11-18 20:00:00,0.6791,0.21496754313918132,2024-11-19 00:00:00,0.6674,0.21126393504801133,-4.129839569379472,-0.019211456339272428,Long,Closed,3005
3006,3006,EOSUSDT,288.4687772385821,2024-11-22 16:00:00,0.7309,0.2108418292836518,2024-11-22 20:00:00,0.744,0.21462077026550508,3.3534783822762715,0.015905185387878103,Long,Closed,3006
3007,3007,EOSUSDT,275.204879272391,2024-11-23 00:00:00,0.7783,0.21419195753767895,2024-11-23 12:00:00,0.7869,0.2165587194994445,1.9360112847054594,0.009038674033149372,Long,Closed,3007
3008,3008,EOSUSDT,257.9377428633487,2024-11-24 00:00:00,0.8379,0.216126034745173,2024-11-25 04:00:00,0.8269,0.21328871957370305,-3.2667299258157163,-0.015114930182599252,Long,Closed,3008
3009,3009,EOSUSDT,240.35972028663448,2024-11-29 12:00:00,0.8856,0.2128625682858285,2024-12-01 04:00:00,0.9315,0.22389507944700004,10.595753513423691,0.049777439024390295,Long,Closed,3009
3010,3010,EOSUSDT,211.63831846080896,2024-12-01 12:00:00,1.0558,0.22344773663090223,2024-12-03 00:00:00,1.1507,0.24353221305285289,19.617496472247005,0.08779456336427358,Long,Closed,3010
3011,3011,EOSUSDT,207.04117489104308,2024-12-03 08:00:00,1.1739,0.24304563520456668,2024-12-06 20:00:00,1.3676,0.28314951078099054,39.57768043040949,0.16284053156146192,Long,Closed,3011
3012,3012,EOSUSDT,267.7504050527922,2024-12-09 20:00:00,1.0554,0.2825837774926754,2024-12-11 04:00:00,1.0207,0.27329283843738494,-9.846815671261936,-0.03484565093803279,Long,Closed,3012
3013,3013,EOSUSDT,248.87927621146764,2024-12-11 12:00:00,1.0959,0.2727467988001422,2024-12-12 00:00:00,1.1226,0.2793918754749936,6.0929380005710305,0.022339173282233726,Long,Closed,3013
3014,3014,EOSUSDT,307.7294448179771,2024-12-19 00:00:00,0.9061000000000001,0.2788336499495472,2024-12-19 08:00:00,0.9229,0.28400350462251106,4.607017518369936,0.016522458889747273,Long,Closed,3014
3015,3015,EOSUSDT,343.30918732174877,2024-12-19 16:00:00,0.8256,0.28343606505279695,2024-12-20 00:00:00,0.8394,0.288173731837876,4.166056988149503,0.014698401162790985,Long,Closed,3015
3016,3016,EOSUSDT,406.4414360456362,2024-12-20 08:00:00,0.7076,0.287597960145888,2024-12-20 16:00:00,0.8287,0.33681801805101874,48.59564192692966,0.168970746184285,Long,Closed,3016
3017,3017,EOSUSDT,399.79193027829416,2024-12-20 20:00:00,0.8408,0.3361450549779761,2024-12-21 00:00:00,0.8441,0.3374643683479081,0.6457039465924634,0.0019209086584205236,Long,Closed,3017
3018,3018,EPXUSDT,1876058.2140863833,2024-07-05 00:00:00,0.0001065,0.1998001998001655,2024-07-06 00:00:00,0.0001139,0.21368303058443908,13.469347553854641,0.06741408450704246,Long,Closed,3018
3019,3019,EPXUSDT,1680505.0548651875,2024-07-10 08:00:00,0.0001269,0.21325609146236957,2024-07-10 12:00:00,0.0001193,0.20048425304541687,-13.1855787614832,-0.061829787234042394,Long,Closed,3019
3020,3020,EPXUSDT,1513492.3230504103,2024-07-25 16:00:00,0.0001322,0.20008368510724495,2024-07-26 04:00:00,0.000125,0.18918654038130128,-11.286414951451478,-0.056408472012102674,Long,Closed,3020
3021,3021,EPXUSDT,1382200.185180266,2024-07-26 08:00:00,0.0001366,0.18880854529561475,2024-07-26 12:00:00,0.0001336,0.18466194474008354,-4.520071045576527,-0.023939970717423244,Long,Closed,3021
3022,3022,EPXUSDT,1362106.3548081147,2024-07-26 16:00:00,0.0001353,0.18429298980552744,2024-07-26 20:00:00,0.000135,0.1838843578990955,-0.7768092541470745,-0.004215077605321544,Long,Closed,3022
3023,3023,EPXUSDT,1756143.125211596,2024-08-04 20:00:00,0.0001045,0.1835169565845831,2024-08-05 20:00:00,9.83e-05,0.1726288692082999,-11.24423320210477,-0.06127081339712898,Long,Closed,3023
3024,3024,EPXUSDT,1541001.3987719938,2024-08-08 04:00:00,0.0001118,0.17228395638269944,2024-08-08 08:00:00,0.0001079,0.1662740509274981,-6.348463462520996,-0.036848837209302404,Long,Closed,3024
3025,3025,EPXUSDT,2263872.237947191,2024-08-12 04:00:00,7.33e-05,0.16594183504150806,2024-08-18 08:00:00,5.86e-05,0.1326629131437054,-33.577526646008934,-0.20234515688949514,Long,Closed,3025
3026,3026,EPXUSDT,2236450.2090909374,2024-08-18 12:00:00,5.92e-05,0.13239785237817614,2024-08-22 12:00:00,5.22e-05,0.11674270091454693,-15.904292016929293,-0.12012500000000001,Long,Closed,3026
3027,3027,EPXUSDT,2452830.5003130003,2024-08-23 00:00:00,4.75e-05,0.1165094487648588,2024-08-23 16:00:00,4.89e-05,0.11994341146530572,3.1975098402080366,0.02744421052631587,Long,Closed,3027
3028,3028,EPXUSDT,2666008.113353026,2024-08-24 00:00:00,4.49e-05,0.11970376428953955,2024-08-25 04:00:00,3.73e-05,0.09944210262806788,-20.48080752840061,-0.17109576837416476,Long,Closed,3028
3029,3029,EPXUSDT,2667833.7932347166,2024-08-25 08:00:00,3.72e-05,0.09924341710832607,2024-08-25 16:00:00,3.03e-05,0.08083536393501191,-18.588131954362897,-0.18729838709677427,Long,Closed,3029
3030,3030,EPXUSDT,3201343.441125419,2024-08-25 20:00:00,2.52e-05,0.08067385471635191,2024-08-26 00:00:00,1.94e-05,0.06210606275783313,-18.71057187600161,-0.23192857142857126,Long,Closed,3030
3031,3031,ERNUSDT,97.32109098889423,2024-07-05 00:00:00,2.053,0.1998001998001655,2024-07-05 08:00:00,2.156,0.209824272172056,9.614447899883913,0.04812031173891898,Long,Closed,3031
3032,3032,ERNUSDT,108.27561678233036,2024-07-07 20:00:00,1.934,0.20940504285701422,2024-07-08 20:00:00,2.051,0.2220732900205596,12.236768830655123,0.058435884177869976,Long,Closed,3032
3033,3033,ERNUSDT,105.23722086580992,2024-07-09 20:00:00,2.106,0.22162958714338288,2024-07-10 00:00:00,2.116,0.2226819593520538,0.6080606621626764,0.0027435897435898644,Long,Closed,3033
3034,3034,ERNUSDT,119.6753044439146,2024-08-02 20:00:00,1.857,0.22223704035232572,2024-08-03 00:00:00,1.868,0.22355346870123247,0.8706378398295208,0.003917609046849947,Long,Closed,3034
3035,3035,ERNUSDT,145.72619753370813,2024-08-05 00:00:00,1.531,0.2231068084240917,2024-08-06 00:00:00,1.667,0.24292557128869147,19.352730484871547,0.08674199869366446,Long,Closed,3035
3036,3036,ERNUSDT,112.55348445305985,2024-08-07 16:00:00,2.154,0.24244020551185486,2024-08-08 16:00:00,2.028,0.2282584664708054,-14.652437713068196,-0.060437325905292306,Long,Closed,3036
3037,3037,ERNUSDT,106.40000261500975,2024-08-09 04:00:00,2.141,0.2278024055987089,2024-08-09 08:00:00,2.096,0.22301440548106047,-5.2388169287551785,-0.02299719757122815,Long,Closed,3037
3038,3038,ERNUSDT,103.5203824434075,2024-08-09 20:00:00,2.15,0.22256882225329377,2024-08-10 00:00:00,2.126,0.22008433307468434,-2.9271423339697584,-0.0131516279069766,Long,Closed,3038
3039,3039,ERNUSDT,82.54212857477347,2024-08-10 12:00:00,2.661,0.2196446041374429,2024-08-11 04:00:00,2.323,0.19174536467919875,-28.3106294270901,-0.12889289740698984,Long,Closed,3039
3040,3040,ERNUSDT,82.37720923696173,2024-08-11 20:00:00,2.323,0.19136225705744891,2024-08-12 00:00:00,2.35,0.1935864417068601,1.8392359506336746,0.00961127851915642,Long,Closed,3040
3041,3041,ERNUSDT,83.38353716423983,2024-08-19 16:00:00,2.317,0.19319965560953278,2024-08-19 20:00:00,2.321,0.19353318975820066,-0.05319869671078159,-0.0002753560638756836,Long,Closed,3041
3042,3042,ERNUSDT,78.514841487148,2024-08-21 12:00:00,2.46,0.19314651005836936,2024-08-21 16:00:00,2.348,0.1843528478118235,-9.171161604430779,-0.04748292682926827,Long,Closed,3042
3043,3043,ERNUSDT,89.05349005496522,2024-08-28 04:00:00,2.066,0.18398451045354136,2024-08-28 08:00:00,2.178,0.19395850133971426,9.59604787436286,0.05215682478218796,Long,Closed,3043
3044,3044,ERNUSDT,86.64770450604658,2024-10-20 12:00:00,2.234,0.1935709718664782,2024-10-21 00:00:00,2.245,0.1945240966160746,0.5650296810839883,0.0029189794091319054,Long,Closed,3044
3045,3045,ERNUSDT,81.98287038951696,2024-10-22 08:00:00,2.368,0.19413543708236602,2024-10-22 16:00:00,2.297,0.18831465328472047,-6.2032338880227655,-0.03195312499999982,Long,Closed,3045
3046,3046,ERNUSDT,78.99890720101074,2024-10-26 08:00:00,2.379,0.18793840023118946,2024-10-26 20:00:00,2.338,0.18469944503596314,-3.611593040508583,-0.019216897856241987,Long,Closed,3046
3047,3047,ERNUSDT,80.81122980085551,2024-10-27 00:00:00,2.281,0.18433041517573656,2024-10-27 04:00:00,2.349,0.1898255788022096,5.121007632480233,0.027781674704077264,Long,Closed,3047
3048,3048,ERNUSDT,73.68584477498675,2024-11-10 04:00:00,2.571,0.1894463069164658,2024-11-11 00:00:00,2.448,0.18038294800916757,-9.433188162249024,-0.04979346557759624,Long,Closed,3048
3049,3049,ERNUSDT,72.47284320396126,2024-11-11 16:00:00,2.484,0.18002254251862837,2024-11-12 08:00:00,2.475,0.17937028692980414,-1.011648418284062,-0.00561956521739112,Long,Closed,3049
3050,3050,ERNUSDT,73.27544197222113,2024-11-17 12:00:00,2.443,0.17901190473810402,2024-11-17 16:00:00,2.416,0.17703346780488624,-2.334482305792971,-0.013040933278755504,Long,Closed,3050
3051,3051,ERNUSDT,67.3835829834092,2024-11-24 04:00:00,2.622,0.17667975458246588,2024-11-24 08:00:00,2.431,0.16380949023266778,-13.210753594646265,-0.07477231121281432,Long,Closed,3051
3052,3052,ERNUSDT,62.184175939098985,2024-11-24 20:00:00,2.629,0.1634821985438748,2024-11-25 04:00:00,2.616,0.16267380425668296,-1.1345502900088307,-0.006939901103080834,Long,Closed,3052
3053,3053,ERNUSDT,59.88520164911676,2024-11-25 16:00:00,2.711,0.16234878167074385,2024-11-25 20:00:00,2.614,0.1565399171107912,-6.127753258745855,-0.03774437476945766,Long,Closed,3053
3054,3054,ERNUSDT,57.926269945731114,2024-11-27 04:00:00,2.697,0.15622715004360543,2024-11-27 08:00:00,2.688,0.15570581361412525,-0.8332693931692946,-0.00533370411568379,Long,Closed,3054
3055,3055,ERNUSDT,53.418601955113,2024-11-28 20:00:00,2.909,0.1553947130874178,2024-11-29 04:00:00,2.863,0.1529374573974885,-2.765587860420087,-0.017797181161911164,Long,Closed,3055
3056,3056,ERNUSDT,44.78635212794572,2024-12-04 04:00:00,3.4080000000000004,0.15263188805201366,2024-12-04 20:00:00,3.343,0.14972077516372256,-3.213465551532203,-0.02105369718309839,Long,Closed,3056
3057,3057,ERNUSDT,45.83485667355922,2024-12-05 00:00:00,3.2599999999999993,0.14942163275577514,2024-12-05 04:00:00,3.435,0.15744273267367592,7.714235552443423,0.05162730061349719,Long,Closed,3057
3058,3058,ERNUSDT,43.36962787171488,2024-12-05 08:00:00,3.623,0.1571281617792124,2024-12-06 04:00:00,3.432,0.14884456285572548,-8.589571648132488,-0.054666022633176894,Long,Closed,3058
3059,3059,ERNUSDT,49.94861167510022,2024-12-09 20:00:00,2.974,0.1485471711217201,2024-12-10 08:00:00,3.023,0.15099465309382798,2.1479401478643654,0.014459650302622936,Long,Closed,3059
3060,3060,ERNUSDT,53.192010404256585,2024-12-10 16:00:00,2.833,0.1506929654752298,2024-12-11 00:00:00,2.916,0.15510790233881222,4.109135995739251,0.027268266854924277,Long,Closed,3060
3061,3061,ERNUSDT,48.94024547582466,2024-12-11 12:00:00,3.163,0.1547979964400099,2024-12-11 20:00:00,3.091,0.15127429876577403,-3.8297699694651364,-0.02474043629465667,Long,Closed,3061
3062,3062,ERNUSDT,44.46894032830448,2024-12-13 16:00:00,3.395,0.15097205241457345,2024-12-14 00:00:00,3.318,0.14754794400931426,-3.722628401703328,-0.024657731958762724,Long,Closed,3062
3063,3063,ERNUSDT,59.66496876919878,2024-12-19 16:00:00,2.468,0.14725314292235225,2024-12-20 00:00:00,2.582,0.15405494936207123,6.500498347404224,0.04414505672609412,Long,Closed,3063
3064,3064,ERNUSDT,69.13091154021751,2024-12-20 08:00:00,2.224,0.15374714726542038,2024-12-20 12:00:00,2.523,0.1744172898159688,20.341978113443623,0.13230800359712228,Long,Closed,3064
3065,3065,ERNUSDT,66.87237945540929,2024-12-20 20:00:00,2.603,0.17406880372240607,2024-12-21 00:00:00,2.589,0.17313259041005463,-1.2834147065082309,-0.007373031117940927,Long,Closed,3065
3066,3066,ETCUSDT,10.605106146507422,2024-07-05 00:00:00,18.84,0.1998001998001655,2024-07-05 12:00:00,19.89,0.21093556125403265,10.724625692778616,0.053676751592356964,Long,Closed,3066
3067,3067,ETCUSDT,12.515702234316139,2024-08-05 00:00:00,16.82,0.21051411158117617,2024-08-06 00:00:00,18.07,0.22615873937409264,15.207954941939924,0.07224197384066607,Long,Closed,3067
3068,3068,ETCUSDT,10.372558536808713,2024-11-09 20:00:00,21.76,0.22570687376094156,2024-11-10 00:00:00,22.17,0.2299596227610492,3.797082503569607,0.01682306985294136,Long,Closed,3068
3069,3069,ETCUSDT,9.031883627521168,2024-11-16 08:00:00,25.41,0.22950016297528464,2024-11-18 08:00:00,26.22,0.236815988713605,6.849509586603229,0.02984533648170012,Long,Closed,3069
3070,3070,ETCUSDT,8.74048927126466,2024-11-18 20:00:00,27.04,0.2363428298949657,2024-11-19 00:00:00,26.49,0.23153556079580084,-5.275147489886332,-0.022319896449704023,Long,Closed,3070
3071,3071,ETCUSDT,8.461111398122386,2024-11-24 12:00:00,27.31,0.23107295228268754,2024-11-24 16:00:00,27.85,0.23564195243770847,4.102285250265732,0.01775320395459571,Long,Closed,3071
3072,3072,ETCUSDT,7.605793639907013,2024-11-25 08:00:00,30.92,0.2351711393459084,2024-11-25 20:00:00,29.77,0.2264244766600318,-9.208258301898997,-0.039155562742561344,Long,Closed,3072
3073,3073,ETCUSDT,7.580411945765465,2024-11-27 04:00:00,29.81,0.2259720801032472,2024-11-27 08:00:00,29.58,0.22422858535574244,-2.193695412985047,-0.009707816169070689,Long,Closed,3073
3074,3074,ETCUSDT,7.4148633596485265,2024-11-27 12:00:00,30.18,0.2237805761941729,2024-11-27 16:00:00,30.43,0.22563429203410465,1.4043009716838493,0.006275347912524917,Long,Closed,3074
3075,3075,ETCUSDT,6.844482500541118,2024-11-27 20:00:00,32.9,0.22518347426776586,2024-11-28 04:00:00,31.79,0.21758609869220213,-8.040145148560605,-0.03570486322188431,Long,Closed,3075
3076,3076,ETCUSDT,6.411318607389362,2024-12-02 20:00:00,33.87,0.2171513612322542,2024-12-03 00:00:00,34.02,0.21811305902338615,0.5264333708528228,0.0024242692648365175,Long,Closed,3076
3077,3077,ETCUSDT,6.269506586856772,2024-12-03 20:00:00,34.72,0.2176772686956383,2024-12-05 08:00:00,37.82,0.23711273911492312,18.980680411445416,0.08719642857142863,Long,Closed,3077
3078,3078,ETCUSDT,6.645295910935686,2024-12-05 20:00:00,35.61,0.23663898738840317,2024-12-06 00:00:00,36.74,0.24414817176777712,7.02839722020117,0.029700926705981644,Long,Closed,3078
3079,3079,ETCUSDT,6.15614864155575,2024-12-06 16:00:00,39.58,0.24366036323274898,2024-12-07 00:00:00,37.46,0.2306093281126784,-13.525304811443618,-0.0555088428499241,Long,Closed,3079
3080,3080,ETCUSDT,7.341262207794301,2024-12-09 20:00:00,31.35,0.23014857021433954,2024-12-10 08:00:00,31.17,0.2288271430169484,-1.7804029106342707,-0.0077358851674641,Long,Closed,3080
3081,3081,ETCUSDT,7.954369415813426,2024-12-10 12:00:00,28.71,0.228369945927966,2024-12-11 04:00:00,29.62,0.2356084220963937,6.774497800365876,0.02966457680250808,Long,Closed,3081
3082,3082,ETCUSDT,7.071809804460122,2024-12-11 12:00:00,33.25,0.23513767599825997,2024-12-12 00:00:00,34.99,0.24744262505805967,11.822368758704297,0.05027849624060169,Long,Closed,3082
3083,3083,ETCUSDT,9.245534788423917,2024-12-19 16:00:00,26.71,0.24694823419878276,2024-12-20 00:00:00,27.21,0.2515710015930148,4.124248158420165,0.01670086110071144,Long,Closed,3083
3084,3084,ETCUSDT,10.652030641883437,2024-12-20 08:00:00,23.57,0.2510683622291765,2024-12-20 12:00:00,26.31,0.2802549261879532,28.655240670343485,0.11413322019516339,Long,Closed,3084
3085,3085,ETCUSDT,10.192965608071422,2024-12-20 20:00:00,27.44,0.27969497628544104,2024-12-21 00:00:00,27.38,0.2790833983489955,-1.1703563111187458,-0.004184402332361463,Long,Closed,3085
3086,3086,ETHFIUSDT,75.96965771870717,2024-07-23 08:00:00,2.63,0.1998001998001655,2024-07-23 12:00:00,2.547,0.19349471820954717,-6.698776508662388,-0.033527376425855245,Long,Closed,3086
3087,3087,ETHFIUSDT,93.56013341858609,2024-07-25 00:00:00,2.064,0.19310811537593509,2024-07-25 12:00:00,2.054,0.19217251404177582,-1.3208819636035722,-0.006840116279069632,Long,Closed,3087
3088,3088,ETHFIUSDT,124.8623391762756,2024-08-03 16:00:00,1.536,0.1917885529747423,2024-08-03 20:00:00,1.55,0.1935366257232272,1.3627475697699072,0.0071054687500001846,Long,Closed,3088
3089,3089,ETHFIUSDT,131.1269104944641,2024-08-04 12:00:00,1.473,0.19314993915833156,2024-08-05 00:00:00,1.201,0.15748341950385142,-36.017153013156424,-0.18647250509164962,Long,Closed,3089
3090,3090,ETHFIUSDT,129.25063101729486,2024-08-05 04:00:00,1.216,0.15716876731701745,2024-08-08 04:00:00,1.39,0.17965837711403984,22.15278265257822,0.14094901315789463,Long,Closed,3090
3091,3091,ETHFIUSDT,121.88947608267041,2024-08-08 16:00:00,1.471,0.1792994193176014,2024-08-09 00:00:00,1.544,0.18819735107164312,8.53043498364567,0.047576478585995806,Long,Closed,3091
3092,3092,ETHFIUSDT,135.4155244327205,2024-08-11 12:00:00,1.387,0.1878213323881539,2024-08-12 00:00:00,1.36,0.1841651132284999,-4.028205605300099,-0.021447007930785664,Long,Closed,3092
3093,3093,ETHFIUSDT,122.53143397620475,2024-08-12 08:00:00,1.5,0.1837971509642955,2024-08-12 16:00:00,1.465,0.17950855077514,-4.651905890906577,-0.025309999999999805,Long,Closed,3093
3094,3094,ETHFIUSDT,130.48062078079593,2024-08-27 20:00:00,1.373,0.1791498923320205,2024-08-28 00:00:00,1.38,0.18006325667749837,0.554151196456048,0.0030932265112891912,Long,Closed,3094
3095,3095,ETHFIUSDT,133.50927929486627,2024-08-28 04:00:00,1.346,0.1797034899308585,2024-08-28 08:00:00,1.412,0.18851510236435118,8.443393841165955,0.04698514115898972,Long,Closed,3095
3096,3096,ETHFIUSDT,139.77596494292246,2024-08-28 16:00:00,1.346,0.188138448813163,2024-08-29 00:00:00,1.359,0.18995553635743162,1.4389935590873923,0.007648588410104042,Long,Closed,3096
3097,3097,ETHFIUSDT,113.51856575823828,2024-09-26 16:00:00,1.67,0.1895760048162458,2024-09-26 20:00:00,1.673,0.18991656051353267,-0.03893686805504082,-0.00020538922155670207,Long,Closed,3097
3098,3098,ETHFIUSDT,105.1231873800183,2024-09-29 16:00:00,1.803,0.18953710684616,2024-09-29 20:00:00,1.765,0.18554242572573226,-4.3697606530125945,-0.023054908485856875,Long,Closed,3098
3099,3099,ETHFIUSDT,115.94972547803265,2024-10-01 12:00:00,1.597,0.18517171158839574,2024-10-02 04:00:00,1.57,0.18204106900051129,-3.49785536849577,-0.018889793362554568,Long,Closed,3099
3100,3100,ETHFIUSDT,117.81929350254853,2024-10-02 08:00:00,1.542,0.1816773505809124,2024-10-03 04:00:00,1.381,0.16270844432701953,-19.31329204881825,-0.10630544747081705,Long,Closed,3100
3101,3101,ETHFIUSDT,103.75933069019958,2024-10-14 00:00:00,1.565,0.16238335253015634,2024-10-14 04:00:00,1.596,0.16559989178155854,2.888556007084484,0.01778849840255602,Long,Closed,3101
3102,3102,ETHFIUSDT,98.55040123250453,2024-10-14 12:00:00,1.677,0.16526902286688028,2024-10-14 16:00:00,1.678,0.1653675732681426,-0.23208619490252197,-0.0014042933810374087,Long,Closed,3102
3103,3103,ETHFIUSDT,94.30695344362748,2024-10-15 12:00:00,1.7500000000000002,0.16503716852633943,2024-10-15 16:00:00,1.74,0.1640940989919118,-1.2722008019545414,-0.007708571428571469,Long,Closed,3103
3104,3104,ETHFIUSDT,93.36729683823583,2024-10-15 20:00:00,1.7539999999999998,0.16376623865426154,2024-10-16 00:00:00,1.744,0.16283256568588328,-1.2602717727224984,-0.0076955530216647125,Long,Closed,3104
3105,3105,ETHFIUSDT,98.13238278641494,2024-10-16 04:00:00,1.656,0.1625072258942737,2024-10-16 08:00:00,1.716,0.16839516886148803,5.557040572429137,0.03419565217391324,Long,Closed,3105
3106,3106,ETHFIUSDT,106.03073500167125,2024-11-07 00:00:00,1.585,0.16805871497763292,2024-11-07 04:00:00,1.58,0.1675285613026406,-0.8657409512886093,-0.005151419558359405,Long,Closed,3106
3107,3107,ETHFIUSDT,91.91524953404921,2024-11-10 20:00:00,1.819,0.16719383890242057,2024-11-11 04:00:00,1.765,0.16223041542759686,-5.292847729168681,-0.03165695437053321,Long,Closed,3107
3108,3108,ETHFIUSDT,86.4422203595493,2024-11-11 20:00:00,1.873,0.16190627873342578,2024-11-12 04:00:00,1.844,0.1593994543430089,-2.828130123503377,-0.017467698878804075,Long,Closed,3108
